sec,nanosec,latitude,longitude,datetime
1749204300,750454556,43.1645641,16.4209086,2025-06-06T10:05:00.750455+00:00
1749204301,454413,43.1645585,16.4209028,2025-06-06T10:05:01.000454+00:00
1749204301,250454269,43.1645530,16.4208971,2025-06-06T10:05:01.250454+00:00
1749204301,500454126,43.1645475,16.4208911,2025-06-06T10:05:01.500454+00:00
1749204301,750453982,43.1645420,16.4208852,2025-06-06T10:05:01.750454+00:00
1749204302,453839,43.1645366,16.4208791,2025-06-06T10:05:02.000454+00:00
1749204302,250453696,43.1645311,16.4208730,2025-06-06T10:05:02.250454+00:00
1749204302,500453552,43.1645255,16.4208670,2025-06-06T10:05:02.500453+00:00
1749204302,750453409,43.1645201,16.4208610,2025-06-06T10:05:02.750453+00:00
1749204303,453265,43.1645148,16.4208548,2025-06-06T10:05:03.000453+00:00
1749204303,250453122,43.1645094,16.4208487,2025-06-06T10:05:03.250453+00:00
1749204303,500452978,43.1645040,16.4208424,2025-06-06T10:05:03.500453+00:00
1749204303,750452835,43.1644988,16.4208361,2025-06-06T10:05:03.750453+00:00
1749204304,452691,43.1644936,16.4208300,2025-06-06T10:05:04.000453+00:00
1749204304,250452548,43.1644882,16.4208238,2025-06-06T10:05:04.250453+00:00
1749204304,500452404,43.1644829,16.4208178,2025-06-06T10:05:04.500453+00:00
1749204304,750452261,43.1644776,16.4208120,2025-06-06T10:05:04.750452+00:00
1749204305,452118,43.1644724,16.4208062,2025-06-06T10:05:05.000452+00:00
1749204305,250451974,43.1644673,16.4208001,2025-06-06T10:05:05.250452+00:00
1749204305,500451831,43.1644622,16.4207942,2025-06-06T10:05:05.500452+00:00
1749204305,750451688,43.1644570,16.4207883,2025-06-06T10:05:05.750452+00:00
1749204306,451544,43.1644519,16.4207825,2025-06-06T10:05:06.000452+00:00
1749204306,250451401,43.1644466,16.4207766,2025-06-06T10:05:06.250451+00:00
1749204306,500451257,43.1644417,16.4207704,2025-06-06T10:05:06.500451+00:00
1749204306,750451114,43.1644367,16.4207643,2025-06-06T10:05:06.750451+00:00
1749204307,450970,43.1644318,16.4207580,2025-06-06T10:05:07.000451+00:00
1749204307,250450827,43.1644267,16.4207520,2025-06-06T10:05:07.250451+00:00
1749204307,500450683,43.1644216,16.4207458,2025-06-06T10:05:07.500451+00:00
1749204307,750450540,43.1644165,16.4207395,2025-06-06T10:05:07.750451+00:00
1749204308,450396,43.1644113,16.4207330,2025-06-06T10:05:08.000450+00:00
1749204308,250450253,43.1644060,16.4207267,2025-06-06T10:05:08.250450+00:00
1749204308,500450110,43.1644009,16.4207201,2025-06-06T10:05:08.500450+00:00
1749204308,750449966,43.1643957,16.4207136,2025-06-06T10:05:08.750450+00:00
1749204309,449822,43.1643905,16.4207070,2025-06-06T10:05:09.000450+00:00
1749204309,250449679,43.1643852,16.4207005,2025-06-06T10:05:09.250450+00:00
1749204309,500449536,43.1643800,16.4206940,2025-06-06T10:05:09.500449+00:00
1749204309,750449392,43.1643747,16.4206875,2025-06-06T10:05:09.750449+00:00
1749204310,449248,43.1643696,16.4206810,2025-06-06T10:05:10.000449+00:00
1749204310,250449105,43.1643644,16.4206747,2025-06-06T10:05:10.250449+00:00
1749204310,500448961,43.1643592,16.4206684,2025-06-06T10:05:10.500449+00:00
1749204310,750448818,43.1643541,16.4206622,2025-06-06T10:05:10.750449+00:00
1749204311,448674,43.1643488,16.4206562,2025-06-06T10:05:11.000449+00:00
1749204311,250448531,43.1643436,16.4206502,2025-06-06T10:05:11.250448+00:00
1749204311,500448387,43.1643383,16.4206443,2025-06-06T10:05:11.500448+00:00
1749204311,750448244,43.1643332,16.4206385,2025-06-06T10:05:11.750448+00:00
1749204312,448101,43.1643280,16.4206327,2025-06-06T10:05:12.000448+00:00
1749204312,250447957,43.1643228,16.4206270,2025-06-06T10:05:12.250448+00:00
1749204312,500447814,43.1643175,16.4206215,2025-06-06T10:05:12.500448+00:00
1749204312,750447670,43.1643121,16.4206161,2025-06-06T10:05:12.750448+00:00
1749204313,447527,43.1643068,16.4206107,2025-06-06T10:05:13.000448+00:00
1749204313,250447383,43.1643013,16.4206052,2025-06-06T10:05:13.250447+00:00
1749204313,500447240,43.1642958,16.4205999,2025-06-06T10:05:13.500447+00:00
1749204313,750447096,43.1642902,16.4205947,2025-06-06T10:05:13.750447+00:00
1749204314,446953,43.1642846,16.4205896,2025-06-06T10:05:14.000447+00:00
1749204314,250446810,43.1642789,16.4205846,2025-06-06T10:05:14.250447+00:00
1749204314,500446666,43.1642731,16.4205797,2025-06-06T10:05:14.500447+00:00
1749204314,750446523,43.1642673,16.4205749,2025-06-06T10:05:14.750447+00:00
1749204315,446379,43.1642614,16.4205700,2025-06-06T10:05:15.000446+00:00
1749204315,250446236,43.1642555,16.4205652,2025-06-06T10:05:15.250446+00:00
1749204315,500446092,43.1642495,16.4205607,2025-06-06T10:05:15.500446+00:00
1749204315,750445949,43.1642435,16.4205562,2025-06-06T10:05:15.750446+00:00
1749204316,445805,43.1642374,16.4205517,2025-06-06T10:05:16.000446+00:00
1749204316,250445662,43.1642312,16.4205473,2025-06-06T10:05:16.250446+00:00
1749204316,500445518,43.1642250,16.4205431,2025-06-06T10:05:16.500446+00:00
1749204316,750445375,43.1642188,16.4205389,2025-06-06T10:05:16.750445+00:00
1749204317,445232,43.1642125,16.4205348,2025-06-06T10:05:17.000445+00:00
1749204317,250445088,43.1642063,16.4205307,2025-06-06T10:05:17.250445+00:00
1749204317,500444945,43.1642000,16.4205267,2025-06-06T10:05:17.500445+00:00
1749204317,750444802,43.1641936,16.4205227,2025-06-06T10:05:17.750445+00:00
1749204318,444658,43.1641872,16.4205188,2025-06-06T10:05:18.000445+00:00
1749204318,250444515,43.1641809,16.4205152,2025-06-06T10:05:18.250444+00:00
1749204318,500444372,43.1641744,16.4205119,2025-06-06T10:05:18.500444+00:00
1749204318,750444228,43.1641678,16.4205085,2025-06-06T10:05:18.750444+00:00
1749204319,444085,43.1641614,16.4205053,2025-06-06T10:05:19.000444+00:00
1749204319,250443942,43.1641549,16.4205019,2025-06-06T10:05:19.250444+00:00
1749204319,500443799,43.1641485,16.4204987,2025-06-06T10:05:19.500444+00:00
1749204319,750443656,43.1641420,16.4204956,2025-06-06T10:05:19.750444+00:00
1749204320,443512,43.1641356,16.4204927,2025-06-06T10:05:20.000443+00:00
1749204320,250443369,43.1641293,16.4204899,2025-06-06T10:05:20.250443+00:00
1749204320,500443226,43.1641227,16.4204874,2025-06-06T10:05:20.500443+00:00
1749204320,750443082,43.1641163,16.4204849,2025-06-06T10:05:20.750443+00:00
1749204321,442939,43.1641099,16.4204826,2025-06-06T10:05:21.000443+00:00
1749204321,250442796,43.1641034,16.4204801,2025-06-06T10:05:21.250443+00:00
1749204321,500442653,43.1640970,16.4204775,2025-06-06T10:05:21.500443+00:00
1749204321,750442510,43.1640906,16.4204749,2025-06-06T10:05:21.750443+00:00
1749204322,442366,43.1640840,16.4204727,2025-06-06T10:05:22.000442+00:00
1749204322,250442223,43.1640775,16.4204704,2025-06-06T10:05:22.250442+00:00
1749204322,500442080,43.1640710,16.4204683,2025-06-06T10:05:22.500442+00:00
1749204322,750441936,43.1640645,16.4204662,2025-06-06T10:05:22.750442+00:00
1749204323,441793,43.1640578,16.4204638,2025-06-06T10:05:23.000442+00:00
1749204323,250441650,43.1640512,16.4204615,2025-06-06T10:05:23.250442+00:00
1749204323,500441507,43.1640447,16.4204593,2025-06-06T10:05:23.500442+00:00
1749204323,750441363,43.1640381,16.4204571,2025-06-06T10:05:23.750441+00:00
1749204324,441220,43.1640315,16.4204550,2025-06-06T10:05:24.000441+00:00
1749204324,250441077,43.1640250,16.4204527,2025-06-06T10:05:24.250441+00:00
1749204324,500440933,43.1640184,16.4204503,2025-06-06T10:05:24.500441+00:00
1749204324,750440790,43.1640117,16.4204479,2025-06-06T10:05:24.750441+00:00
1749204325,440647,43.1640051,16.4204456,2025-06-06T10:05:25.000441+00:00
1749204325,250440504,43.1639984,16.4204431,2025-06-06T10:05:25.250441+00:00
1749204325,500440360,43.1639916,16.4204405,2025-06-06T10:05:25.500440+00:00
1749204325,750440217,43.1639847,16.4204383,2025-06-06T10:05:25.750440+00:00
1749204326,440073,43.1639779,16.4204359,2025-06-06T10:05:26.000440+00:00
1749204326,250439930,43.1639710,16.4204335,2025-06-06T10:05:26.250440+00:00
1749204326,500439787,43.1639641,16.4204312,2025-06-06T10:05:26.500440+00:00
1749204326,750439643,43.1639572,16.4204287,2025-06-06T10:05:26.750440+00:00
1749204327,439500,43.1639504,16.4204261,2025-06-06T10:05:27.000439+00:00
1749204327,250439356,43.1639437,16.4204237,2025-06-06T10:05:27.250439+00:00
1749204327,500439213,43.1639369,16.4204210,2025-06-06T10:05:27.500439+00:00
1749204327,750439069,43.1639302,16.4204183,2025-06-06T10:05:27.750439+00:00
1749204328,438926,43.1639236,16.4204155,2025-06-06T10:05:28.000439+00:00
1749204328,250438783,43.1639169,16.4204129,2025-06-06T10:05:28.250439+00:00
1749204328,500438639,43.1639104,16.4204103,2025-06-06T10:05:28.500439+00:00
1749204328,750438496,43.1639038,16.4204075,2025-06-06T10:05:28.750438+00:00
1749204329,438353,43.1638971,16.4204045,2025-06-06T10:05:29.000438+00:00
1749204329,250438209,43.1638905,16.4204015,2025-06-06T10:05:29.250438+00:00
1749204329,500438066,43.1638840,16.4203986,2025-06-06T10:05:29.500438+00:00
1749204329,750437922,43.1638773,16.4203957,2025-06-06T10:05:29.750438+00:00
1749204330,437779,43.1638706,16.4203928,2025-06-06T10:05:30.000438+00:00
1749204330,250437635,43.1638639,16.4203899,2025-06-06T10:05:30.250438+00:00
1749204330,500437492,43.1638573,16.4203871,2025-06-06T10:05:30.500437+00:00
1749204330,750437348,43.1638507,16.4203840,2025-06-06T10:05:30.750437+00:00
1749204331,437205,43.1638441,16.4203810,2025-06-06T10:05:31.000437+00:00
1749204331,250437061,43.1638376,16.4203779,2025-06-06T10:05:31.250437+00:00
1749204331,500436918,43.1638312,16.4203747,2025-06-06T10:05:31.500437+00:00
1749204331,750436774,43.1638247,16.4203714,2025-06-06T10:05:31.750437+00:00
1749204332,436631,43.1638184,16.4203681,2025-06-06T10:05:32.000437+00:00
1749204332,250436487,43.1638120,16.4203647,2025-06-06T10:05:32.250437+00:00
1749204332,500436344,43.1638056,16.4203613,2025-06-06T10:05:32.500436+00:00
1749204332,750436200,43.1637992,16.4203577,2025-06-06T10:05:32.750436+00:00
1749204333,436057,43.1637929,16.4203541,2025-06-06T10:05:33.000436+00:00
1749204333,250435913,43.1637866,16.4203503,2025-06-06T10:05:33.250436+00:00
1749204333,500435770,43.1637803,16.4203466,2025-06-06T10:05:33.500436+00:00
1749204333,750435626,43.1637739,16.4203429,2025-06-06T10:05:33.750436+00:00
1749204334,435482,43.1637675,16.4203394,2025-06-06T10:05:34.000436+00:00
1749204334,250435339,43.1637609,16.4203357,2025-06-06T10:05:34.250435+00:00
1749204334,500435195,43.1637544,16.4203321,2025-06-06T10:05:34.500435+00:00
1749204334,750435051,43.1637479,16.4203285,2025-06-06T10:05:34.750435+00:00
1749204335,434908,43.1637414,16.4203247,2025-06-06T10:05:35.000435+00:00
1749204335,250434764,43.1637350,16.4203210,2025-06-06T10:05:35.250435+00:00
1749204335,500434620,43.1637286,16.4203172,2025-06-06T10:05:35.500435+00:00
1749204335,750434477,43.1637222,16.4203134,2025-06-06T10:05:35.750434+00:00
1749204336,434333,43.1637157,16.4203095,2025-06-06T10:05:36.000434+00:00
1749204336,250434189,43.1637093,16.4203054,2025-06-06T10:05:36.250434+00:00
1749204336,500434046,43.1637030,16.4203014,2025-06-06T10:05:36.500434+00:00
1749204336,750433902,43.1636967,16.4202975,2025-06-06T10:05:36.750434+00:00
1749204337,433759,43.1636905,16.4202936,2025-06-06T10:05:37.000434+00:00
1749204337,250433615,43.1636842,16.4202898,2025-06-06T10:05:37.250434+00:00
1749204337,500433472,43.1636779,16.4202859,2025-06-06T10:05:37.500433+00:00
1749204337,750433328,43.1636717,16.4202821,2025-06-06T10:05:37.750433+00:00
1749204338,433185,43.1636655,16.4202784,2025-06-06T10:05:38.000433+00:00
1749204338,250433041,43.1636593,16.4202748,2025-06-06T10:05:38.250433+00:00
1749204338,500432897,43.1636532,16.4202712,2025-06-06T10:05:38.500433+00:00
1749204338,750432754,43.1636471,16.4202677,2025-06-06T10:05:38.750433+00:00
1749204339,432610,43.1636410,16.4202639,2025-06-06T10:05:39.000432+00:00
1749204339,250432467,43.1636349,16.4202604,2025-06-06T10:05:39.250432+00:00
1749204339,500432323,43.1636289,16.4202568,2025-06-06T10:05:39.500432+00:00
1749204339,750432180,43.1636228,16.4202532,2025-06-06T10:05:39.750432+00:00
1749204340,432036,43.1636166,16.4202498,2025-06-06T10:05:40.000432+00:00
1749204340,250431892,43.1636105,16.4202464,2025-06-06T10:05:40.250432+00:00
1749204340,500431749,43.1636044,16.4202428,2025-06-06T10:05:40.500432+00:00
1749204340,750431605,43.1635981,16.4202393,2025-06-06T10:05:40.750432+00:00
1749204341,431462,43.1635919,16.4202356,2025-06-06T10:05:41.000432+00:00
1749204341,250431318,43.1635855,16.4202321,2025-06-06T10:05:41.250431+00:00
1749204341,500431175,43.1635791,16.4202285,2025-06-06T10:05:41.500431+00:00
1749204341,750431031,43.1635726,16.4202250,2025-06-06T10:05:41.750431+00:00
1749204342,430888,43.1635662,16.4202213,2025-06-06T10:05:42.000431+00:00
1749204342,250430744,43.1635597,16.4202175,2025-06-06T10:05:42.250431+00:00
1749204342,500430600,43.1635533,16.4202135,2025-06-06T10:05:42.500431+00:00
1749204342,750430457,43.1635468,16.4202096,2025-06-06T10:05:42.750430+00:00
1749204343,430313,43.1635402,16.4202058,2025-06-06T10:05:43.000430+00:00
1749204343,250430170,43.1635336,16.4202017,2025-06-06T10:05:43.250430+00:00
1749204343,500430026,43.1635271,16.4201978,2025-06-06T10:05:43.500430+00:00
1749204343,750429882,43.1635204,16.4201939,2025-06-06T10:05:43.750430+00:00
1749204344,429739,43.1635138,16.4201901,2025-06-06T10:05:44.000430+00:00
1749204344,250429595,43.1635074,16.4201862,2025-06-06T10:05:44.250430+00:00
1749204344,500429452,43.1635010,16.4201821,2025-06-06T10:05:44.500429+00:00
1749204344,750429308,43.1634946,16.4201781,2025-06-06T10:05:44.750429+00:00
1749204345,429164,43.1634881,16.4201742,2025-06-06T10:05:45.000429+00:00
1749204345,250429021,43.1634818,16.4201704,2025-06-06T10:05:45.250429+00:00
1749204345,500428877,43.1634754,16.4201668,2025-06-06T10:05:45.500429+00:00
1749204345,750428734,43.1634691,16.4201631,2025-06-06T10:05:45.750429+00:00
1749204346,428590,43.1634628,16.4201593,2025-06-06T10:05:46.000429+00:00
1749204346,250428447,43.1634565,16.4201555,2025-06-06T10:05:46.250428+00:00
1749204346,500428303,43.1634503,16.4201517,2025-06-06T10:05:46.500428+00:00
1749204346,750428160,43.1634442,16.4201480,2025-06-06T10:05:46.750428+00:00
1749204347,428016,43.1634379,16.4201445,2025-06-06T10:05:47.000428+00:00
1749204347,250427872,43.1634316,16.4201409,2025-06-06T10:05:47.250428+00:00
1749204347,500427729,43.1634253,16.4201376,2025-06-06T10:05:47.500428+00:00
1749204347,750427585,43.1634191,16.4201342,2025-06-06T10:05:47.750427+00:00
1749204348,427442,43.1634128,16.4201307,2025-06-06T10:05:48.000427+00:00
1749204348,250427298,43.1634066,16.4201273,2025-06-06T10:05:48.250427+00:00
1749204348,500427155,43.1634003,16.4201239,2025-06-06T10:05:48.500427+00:00
1749204348,750427011,43.1633940,16.4201204,2025-06-06T10:05:48.750427+00:00
1749204349,426868,43.1633876,16.4201173,2025-06-06T10:05:49.000427+00:00
1749204349,250426724,43.1633812,16.4201141,2025-06-06T10:05:49.250427+00:00
1749204349,500426580,43.1633749,16.4201106,2025-06-06T10:05:49.500427+00:00
1749204349,750426437,43.1633684,16.4201071,2025-06-06T10:05:49.750427+00:00
1749204350,426293,43.1633621,16.4201036,2025-06-06T10:05:50.000426+00:00
1749204350,250426150,43.1633554,16.4201001,2025-06-06T10:05:50.250426+00:00
1749204350,500426006,43.1633489,16.4200968,2025-06-06T10:05:50.500426+00:00
1749204350,750425863,43.1633423,16.4200933,2025-06-06T10:05:50.750426+00:00
1749204351,425719,43.1633357,16.4200899,2025-06-06T10:05:51.000426+00:00
1749204351,250425576,43.1633290,16.4200865,2025-06-06T10:05:51.250426+00:00
1749204351,500425432,43.1633224,16.4200833,2025-06-06T10:05:51.500425+00:00
1749204351,750425289,43.1633158,16.4200802,2025-06-06T10:05:51.750425+00:00
1749204352,425145,43.1633092,16.4200770,2025-06-06T10:05:52.000425+00:00
1749204352,250425001,43.1633026,16.4200739,2025-06-06T10:05:52.250425+00:00
1749204352,500424858,43.1632960,16.4200708,2025-06-06T10:05:52.500425+00:00
1749204352,750424714,43.1632894,16.4200677,2025-06-06T10:05:52.750425+00:00
1749204353,424570,43.1632829,16.4200647,2025-06-06T10:05:53.000425+00:00
1749204353,250424427,43.1632763,16.4200617,2025-06-06T10:05:53.250424+00:00
1749204353,500424283,43.1632698,16.4200587,2025-06-06T10:05:53.500424+00:00
1749204353,750424139,43.1632632,16.4200557,2025-06-06T10:05:53.750424+00:00
1749204354,423996,43.1632566,16.4200527,2025-06-06T10:05:54.000424+00:00
1749204354,250423852,43.1632501,16.4200496,2025-06-06T10:05:54.250424+00:00
1749204354,500423709,43.1632437,16.4200466,2025-06-06T10:05:54.500424+00:00
1749204354,750423565,43.1632369,16.4200437,2025-06-06T10:05:54.750424+00:00
1749204355,423422,43.1632302,16.4200408,2025-06-06T10:05:55.000423+00:00
1749204355,250423278,43.1632235,16.4200378,2025-06-06T10:05:55.250423+00:00
1749204355,500423134,43.1632168,16.4200350,2025-06-06T10:05:55.500423+00:00
1749204355,750422991,43.1632101,16.4200320,2025-06-06T10:05:55.750423+00:00
1749204356,422847,43.1632034,16.4200292,2025-06-06T10:05:56.000423+00:00
1749204356,250422704,43.1631968,16.4200260,2025-06-06T10:05:56.250423+00:00
1749204356,500422560,43.1631900,16.4200233,2025-06-06T10:05:56.500422+00:00
1749204356,750422416,43.1631833,16.4200205,2025-06-06T10:05:56.750422+00:00
1749204357,422273,43.1631766,16.4200177,2025-06-06T10:05:57.000422+00:00
1749204357,250422129,43.1631700,16.4200149,2025-06-06T10:05:57.250422+00:00
1749204357,500421986,43.1631635,16.4200121,2025-06-06T10:05:57.500422+00:00
1749204357,750421842,43.1631568,16.4200094,2025-06-06T10:05:57.750422+00:00
1749204358,421699,43.1631503,16.4200071,2025-06-06T10:05:58.000422+00:00
1749204358,250421555,43.1631438,16.4200043,2025-06-06T10:05:58.250422+00:00
1749204358,500421412,43.1631372,16.4200017,2025-06-06T10:05:58.500422+00:00
1749204358,750421268,43.1631307,16.4199990,2025-06-06T10:05:58.750421+00:00
1749204359,421125,43.1631242,16.4199964,2025-06-06T10:05:59.000421+00:00
1749204359,250420981,43.1631176,16.4199938,2025-06-06T10:05:59.250421+00:00
1749204359,500420838,43.1631110,16.4199913,2025-06-06T10:05:59.500421+00:00
1749204359,750420694,43.1631044,16.4199887,2025-06-06T10:05:59.750421+00:00
1749204360,420551,43.1630978,16.4199862,2025-06-06T10:06:00.000421+00:00
1749204360,250420407,43.1630912,16.4199836,2025-06-06T10:06:00.250420+00:00
1749204360,500420264,43.1630843,16.4199814,2025-06-06T10:06:00.500420+00:00
1749204360,750420120,43.1630776,16.4199792,2025-06-06T10:06:00.750420+00:00
1749204361,419977,43.1630709,16.4199769,2025-06-06T10:06:01.000420+00:00
1749204361,250419833,43.1630643,16.4199748,2025-06-06T10:06:01.250420+00:00
1749204361,500419690,43.1630576,16.4199725,2025-06-06T10:06:01.500420+00:00
1749204361,750419546,43.1630509,16.4199707,2025-06-06T10:06:01.750420+00:00
1749204362,419402,43.1630442,16.4199690,2025-06-06T10:06:02.000419+00:00
1749204362,250419259,43.1630376,16.4199671,2025-06-06T10:06:02.250419+00:00
1749204362,500419115,43.1630312,16.4199655,2025-06-06T10:06:02.500419+00:00
1749204362,750418972,43.1630247,16.4199638,2025-06-06T10:06:02.750419+00:00
1749204363,418828,43.1630184,16.4199622,2025-06-06T10:06:03.000419+00:00
1749204363,250418685,43.1630120,16.4199606,2025-06-06T10:06:03.250419+00:00
1749204363,500418541,43.1630055,16.4199590,2025-06-06T10:06:03.500418+00:00
1749204363,750418398,43.1629991,16.4199570,2025-06-06T10:06:03.750418+00:00
1749195723,750222931,43.5165277,16.2546770,2025-06-06T07:42:03.750223+00:00
1749195724,222809,43.5165300,16.2546842,2025-06-06T07:42:04.000223+00:00
1749195724,250222686,43.5165322,16.2546916,2025-06-06T07:42:04.250223+00:00
1749195724,500222564,43.5165345,16.2546990,2025-06-06T07:42:04.500223+00:00
1749195724,750222442,43.5165366,16.2547065,2025-06-06T07:42:04.750222+00:00
1749195725,222320,43.5165390,16.2547140,2025-06-06T07:42:05.000222+00:00
1749195725,250222198,43.5165414,16.2547212,2025-06-06T07:42:05.250222+00:00
1749195725,500222076,43.5165437,16.2547286,2025-06-06T07:42:05.500222+00:00
1749195725,750221954,43.5165462,16.2547358,2025-06-06T07:42:05.750222+00:00
1749195726,221832,43.5165484,16.2547432,2025-06-06T07:42:06.000222+00:00
1749195726,250221709,43.5165508,16.2547506,2025-06-06T07:42:06.250222+00:00
1749195726,500221587,43.5165532,16.2547578,2025-06-06T07:42:06.500221+00:00
1749195726,750221465,43.5165555,16.2547652,2025-06-06T07:42:06.750221+00:00
1749195727,221343,43.5165578,16.2547726,2025-06-06T07:42:07.000221+00:00
1749195727,250221221,43.5165603,16.2547800,2025-06-06T07:42:07.250221+00:00
1749195727,500221098,43.5165629,16.2547873,2025-06-06T07:42:07.500221+00:00
1749195727,750220976,43.5165655,16.2547944,2025-06-06T07:42:07.750221+00:00
1749195728,220854,43.5165679,16.2548017,2025-06-06T07:42:08.000221+00:00
1749195728,250220731,43.5165702,16.2548093,2025-06-06T07:42:08.250221+00:00
1749195728,500220609,43.5165726,16.2548167,2025-06-06T07:42:08.500221+00:00
1749195728,750220487,43.5165751,16.2548240,2025-06-06T07:42:08.750221+00:00
1749195729,220365,43.5165775,16.2548312,2025-06-06T07:42:09.000220+00:00
1749195729,250220242,43.5165800,16.2548385,2025-06-06T07:42:09.250220+00:00
1749195729,500220120,43.5165824,16.2548458,2025-06-06T07:42:09.500220+00:00
1749195729,750219998,43.5165848,16.2548533,2025-06-06T07:42:09.750220+00:00
1749195730,219876,43.5165874,16.2548605,2025-06-06T07:42:10.000220+00:00
1749195730,250219753,43.5165899,16.2548677,2025-06-06T07:42:10.250220+00:00
1749195730,500219631,43.5165924,16.2548749,2025-06-06T07:42:10.500220+00:00
1749195730,750219509,43.5165950,16.2548822,2025-06-06T07:42:10.750220+00:00
1749195731,219386,43.5165974,16.2548895,2025-06-06T07:42:11.000219+00:00
1749195731,250219264,43.5165998,16.2548968,2025-06-06T07:42:11.250219+00:00
1749195731,500219142,43.5166022,16.2549041,2025-06-06T07:42:11.500219+00:00
1749195731,750219019,43.5166046,16.2549115,2025-06-06T07:42:11.750219+00:00
1749195732,218897,43.5166070,16.2549189,2025-06-06T07:42:12.000219+00:00
1749195732,250218775,43.5166094,16.2549261,2025-06-06T07:42:12.250219+00:00
1749195732,500218653,43.5166118,16.2549333,2025-06-06T07:42:12.500219+00:00
1749195732,750218530,43.5166142,16.2549406,2025-06-06T07:42:12.750219+00:00
1749195733,218408,43.5166166,16.2549478,2025-06-06T07:42:13.000218+00:00
1749195733,250218286,43.5166190,16.2549551,2025-06-06T07:42:13.250218+00:00
1749195733,500218164,43.5166214,16.2549623,2025-06-06T07:42:13.500218+00:00
1749195733,750218042,43.5166238,16.2549694,2025-06-06T07:42:13.750218+00:00
1749195734,217920,43.5166262,16.2549766,2025-06-06T07:42:14.000218+00:00
1749195734,250217797,43.5166286,16.2549838,2025-06-06T07:42:14.250218+00:00
1749195734,500217675,43.5166310,16.2549910,2025-06-06T07:42:14.500218+00:00
1749195734,750217553,43.5166335,16.2549981,2025-06-06T07:42:14.750217+00:00
1749195735,217431,43.5166359,16.2550053,2025-06-06T07:42:15.000217+00:00
1749195735,250217309,43.5166383,16.2550125,2025-06-06T07:42:15.250217+00:00
1749195735,500217187,43.5166408,16.2550196,2025-06-06T07:42:15.500217+00:00
1749195735,750217064,43.5166432,16.2550268,2025-06-06T07:42:15.750217+00:00
1749195736,216942,43.5166457,16.2550340,2025-06-06T07:42:16.000217+00:00
1749195736,250216820,43.5166480,16.2550412,2025-06-06T07:42:16.250217+00:00
1749195736,500216698,43.5166504,16.2550484,2025-06-06T07:42:16.500217+00:00
1749195736,750216575,43.5166527,16.2550558,2025-06-06T07:42:16.750216+00:00
1749195737,216453,43.5166551,16.2550631,2025-06-06T07:42:17.000216+00:00
1749195737,250216331,43.5166575,16.2550704,2025-06-06T07:42:17.250216+00:00
1749195737,500216209,43.5166599,16.2550775,2025-06-06T07:42:17.500216+00:00
1749195737,750216087,43.5166623,16.2550847,2025-06-06T07:42:17.750216+00:00
1749195738,215965,43.5166647,16.2550921,2025-06-06T07:42:18.000216+00:00
1749195738,250215842,43.5166670,16.2550993,2025-06-06T07:42:18.250216+00:00
1749195738,500215720,43.5166695,16.2551066,2025-06-06T07:42:18.500216+00:00
1749195738,750215598,43.5166719,16.2551137,2025-06-06T07:42:18.750216+00:00
1749195739,215476,43.5166742,16.2551209,2025-06-06T07:42:19.000216+00:00
1749195739,250215353,43.5166765,16.2551282,2025-06-06T07:42:19.250215+00:00
1749195739,500215231,43.5166789,16.2551354,2025-06-06T07:42:19.500215+00:00
1749195739,750215109,43.5166812,16.2551426,2025-06-06T07:42:19.750215+00:00
1749195740,214987,43.5166836,16.2551496,2025-06-06T07:42:20.000215+00:00
1749195740,250214865,43.5166861,16.2551567,2025-06-06T07:42:20.250215+00:00
1749195740,500214742,43.5166884,16.2551639,2025-06-06T07:42:20.500215+00:00
1749195740,750214620,43.5166910,16.2551710,2025-06-06T07:42:20.750215+00:00
1749195741,214498,43.5166934,16.2551781,2025-06-06T07:42:21.000215+00:00
1749195741,250214376,43.5166958,16.2551853,2025-06-06T07:42:21.250214+00:00
1749195741,500214253,43.5166980,16.2551927,2025-06-06T07:42:21.500214+00:00
1749195741,750214131,43.5167003,16.2552000,2025-06-06T07:42:21.750214+00:00
1749195742,214009,43.5167025,16.2552074,2025-06-06T07:42:22.000214+00:00
1749195742,250213887,43.5167048,16.2552147,2025-06-06T07:42:22.250214+00:00
1749195742,500213765,43.5167070,16.2552219,2025-06-06T07:42:22.500214+00:00
1749195742,750213643,43.5167094,16.2552292,2025-06-06T07:42:22.750214+00:00
1749195743,213520,43.5167116,16.2552367,2025-06-06T07:42:23.000214+00:00
1749195743,250213398,43.5167139,16.2552440,2025-06-06T07:42:23.250213+00:00
1749195743,500213276,43.5167161,16.2552514,2025-06-06T07:42:23.500213+00:00
1749195743,750213154,43.5167183,16.2552587,2025-06-06T07:42:23.750213+00:00
1749195744,213032,43.5167206,16.2552660,2025-06-06T07:42:24.000213+00:00
1749195744,250212909,43.5167227,16.2552734,2025-06-06T07:42:24.250213+00:00
1749195744,500212787,43.5167249,16.2552808,2025-06-06T07:42:24.500213+00:00
1749195744,750212665,43.5167271,16.2552881,2025-06-06T07:42:24.750213+00:00
1749195745,212543,43.5167293,16.2552954,2025-06-06T07:42:25.000212+00:00
1749195745,250212421,43.5167314,16.2553027,2025-06-06T07:42:25.250212+00:00
1749195745,500212298,43.5167337,16.2553101,2025-06-06T07:42:25.500212+00:00
1749195745,750212176,43.5167360,16.2553175,2025-06-06T07:42:25.750212+00:00
1749195746,212054,43.5167382,16.2553247,2025-06-06T07:42:26.000212+00:00
